Source,Target,airline,aid,s,d,codeshare,stops,equipment
122,49,AC,330,YQU,YEG,Y,0,DH3
122,49,WS,5416,YQU,YEG,,0,DH4
122,178,AC,330,YQU,YYC,Y,0,DH3 DH4
122,178,WS,5416,YQU,YYC,,0,DH4
125,73,AC,330,YQX,YHZ,Y,0,CRA CRJ
125,188,AC,330,YQX,YYR,Y,0,BEH
125,189,AC,330,YQX,YYT,Y,0,BEH
126,73,AC,330,YQY,YHZ,Y,0,DH1
126,193,AC,330,YQY,YYZ,Y,0,CRJ
127,156,AC,330,YQZ,YVR,Y,0,BEH
127,162,AC,330,YQZ,YWL,,0,BEH
128,5498,4K,29,YRB,YGZ,,0,DHT
128,8225,7F,2354,YRB,YAB,,0,AT4
132,29,5T,1623,YRT,YBK,Y,0,AT4
132,29,7F,2354,YRT,YBK,,0,AT4
132,29,MO,502,YRT,YBK,,0,AT4
132,41,5T,1623,YRT,YZS,Y,0,ATR AT4
132,41,MO,502,YRT,YZS,,0,AT4
132,50,7F,2354,YRT,YEK,,0,AT4
132,50,MO,502,YRT,YEK,,0,AT4
132,50,5T,1623,YRT,YEK,,1,ATR
132,55,5T,1623,YRT,YFB,,0,73M
132,55,7F,2354,YRT,YFB,,0,73M
132,141,MO,502,YRT,YTH,,0,AT4
132,147,5T,1623,YRT,YUT,Y,0,AT4
132,147,MO,502,YRT,YUT,,0,AT4
132,160,7F,2354,YRT,YWG,,0,73M AT4
132,160,MO,502,YRT,YWG,,0,FRJ
132,187,5T,1623,YRT,YYQ,Y,0,ATR FRJ AT4
132,187,MO,502,YRT,YYQ,,0,AT4 FRJ
132,196,5T,1623,YRT,YZF,,0,73M
132,196,7F,2354,YRT,YZF,,0,73M
132,196,MO,502,YRT,YZF,Y,0,73M
132,5487,5T,1623,YRT,YCS,Y,0,ATR AT4
132,5487,7F,2354,YRT,YCS,,0,AT4
132,5487,MO,502,YRT,YCS,,0,AT4
132,5534,7F,2354,YRT,YXN,,0,AT4
132,5534,MO,502,YRT,YXN,,0,AT4
133,21,JV,1434,YSB,YAM,,0,SWM
133,121,JV,1434,YSB,YQT,,0,SWM
133,143,JV,1434,YSB,YTS,,0,SWM
133,144,PD,4021,YSB,YTZ,,0,DH4
133,177,JV,1434,YSB,YYB,,0,SWM
133,193,AC,330,YSB,YYZ,Y,0,DH1
135,73,AC,330,YSJ,YHZ,,0,BEH
135,146,AC,330,YSJ,YUL,Y,0,DH1
135,193,AC,330,YSJ,YYZ,Y,0,DH4
136,49,J3,3734,YSM,YEG,,0,J31
136,72,J3,3734,YSM,YHY,,0,J31
136,109,J3,3734,YSM,YPY,,0,J31
136,196,J3,3734,YSM,YZF,,0,J31
140,41,7F,2354,YTE,YZS,,0,AT4
140,55,5T,1623,YTE,YFB,,0,BE1 DH8
140,55,7F,2354,YTE,YFB,,0,AT4
141,58,MO,502,YTH,YFO,,0,FRJ
141,160,MO,502,YTH,YWG,,0,FRJ AT4
141,187,5T,1623,YTH,YYQ,Y,0,ATR
141,187,MO,502,YTH,YYQ,,0,AT4
141,5497,MO,502,YTH,YGX,,0,AT4
141,5524,MO,502,YTH,YQD,,0,FRJ
143,133,JV,1434,YTS,YSB,,0,SWM
143,144,PD,4021,YTS,YTZ,,0,DH4
143,190,JV,1434,YTS,YYU,,0,SWM
143,193,AC,330,YTS,YYZ,Y,0,DH1
144,21,PD,4021,YTZ,YAM,,0,DH4
144,100,PD,4021,YTZ,YOW,,0,DH4
144,111,PD,4021,YTZ,YQB,,0,DH4
144,113,PD,4021,YTZ,YQG,,0,DH4
144,121,PD,4021,YTZ,YQT,,0,DH4
144,133,PD,4021,YTZ,YSB,,0,DH4
144,143,PD,4021,YTZ,YTS,,0,DH4
144,146,AC,330,YTZ,YUL,Y,0,DH4
144,146,PD,4021,YTZ,YUL,,0,DH4
144,3448,PD,4021,YTZ,BOS,,0,DH4
144,3494,PD,4021,YTZ,EWR,,0,DH4
144,3515,PD,4021,YTZ,MYR,,0,DH4
144,3714,PD,4021,YTZ,IAD,,0,DH4
144,3747,PD,4021,YTZ,MDW,,0,DH4
146,27,AC,330,YUL,YBC,Y,0,DH1
146,28,AC,330,YUL,YBG,Y,0,DH1
146,49,AC,330,YUL,YEG,,0,320
146,49,WS,5416,YUL,YEG,,0,736
146,56,AC,330,YUL,YFC,Y,0,DH4 DH1
146,73,AC,330,YUL,YHZ,,0,320 E90 E75 319
146,73,PD,4021,YUL,YHZ,,0,DH4
146,100,AC,330,YUL,YOW,,0,E90 320
146,111,AC,330,YUL,YQB,Y,0,DH3 DH1 DH4
146,111,TS,1317,YUL,YQB,,0,310
146,117,AC,330,YUL,YQM,Y,0,DH4
146,135,AC,330,YUL,YSJ,Y,0,DH1
146,144,AC,330,YUL,YTZ,Y,0,DH4
146,144,PD,4021,YUL,YTZ,,0,DH4
146,149,AC,330,YUL,YUY,Y,0,DH1
146,153,AC,330,YUL,YVO,Y,0,DH1
146,154,7F,2354,YUL,YVP,,0,73M
146,156,AC,330,YUL,YVR,,0,321320333319
146,156,WS,5416,YUL,YVR,,0,73W
146,160,AC,330,YUL,YWG,Y,0,CRA
146,160,WS,5416,YUL,YWG,,0,73W
146,178,AC,330,YUL,YYC,,0,E90 319 320
146,178,WS,5416,YUL,YYC,,0,73W
146,182,AC,330,YUL,YYG,Y,0,DH4
146,189,AC,330,YUL,YYT,,0,E90
146,192,AC,330,YUL,YYY,Y,0,DH1
146,193,AC,330,YUL,YYZ,,0,321 320 319 333 763 E75
146,193,LH,3320,YUL,YYZ,Y,0,333
146,193,LX,4559,YUL,YYZ,Y,0,333
146,193,TS,1317,YUL,YYZ,,0,310
146,193,UA,5209,YUL,YYZ,Y,0,333
146,193,WS,5416,YUL,YYZ,,0,73W 736
146,202,AC,330,YUL,YZV,Y,0,DH1
146,210,AH,794,YUL,ALG,,0,330
146,287,FS,4513,YUL,TUN,,0,332
146,302,AC,330,YUL,BRU,,0,333
146,302,LH,3320,YUL,BRU,Y,0,333
146,302,SN,1531,YUL,BRU,Y,0,333
146,302,TS,1317,YUL,BRU,,0,310
146,340,AC,330,YUL,FRA,,0,333
146,340,LH,3320,YUL,FRA,Y,0,333
146,346,AC,330,YUL,MUC,Y,0,333
146,346,LH,3320,YUL,MUC,,0,333
146,502,TS,1317,YUL,LGW,,0,310
146,507,AA,24,YUL,LHR,Y,0,777
146,507,AC,330,YUL,LHR,,0,77W
146,507,AY,2350,YUL,LHR,Y,0,777
146,507,BA,1355,YUL,LHR,,0,777
146,507,IB,2822,YUL,LHR,Y,0,777
146,507,LH,3320,YUL,LHR,Y,0,77W
146,580,DL,2009,YUL,AMS,Y,0,M11
146,580,KL,3090,YUL,AMS,,0,M11
146,1074,AT,4248,YUL,CMN,,0,763
146,1218,TS,1317,YUL,BCN,,0,310
146,1230,TS,1317,YUL,AGP,,0,310
146,1264,TS,1317,YUL,BOD,,0,310
146,1273,TS,1317,YUL,TLS,,0,310
146,1335,TS,1317,YUL,LYS,,0,310
146,1353,TS,1317,YUL,MRS,,0,310330
146,1354,TS,1317,YUL,NCE,,0,310
146,1382,AC,330,YUL,CDG,,0,77W
146,1382,AF,137,YUL,CDG,,0,744343
146,1382,AZ,596,YUL,CDG,Y,0,744343
146,1382,DL,2009,YUL,CDG,Y,0,744343
146,1382,LH,3320,YUL,CDG,Y,0,77W
146,1382,TS,1317,YUL,CDG,,0,330310
146,1386,SS,1908,YUL,ORY,,0,333
146,1441,PJ,477,YUL,FSP,,0,ATR
146,1551,TS,1317,YUL,VCE,,0,330
146,1555,TS,1317,YUL,FCO,,0,330310
146,1638,TS,1317,YUL,LIS,,0,310
146,1665,AC,330,YUL,GVA,,0,333
146,1665,LH,3320,YUL,GVA,Y,0,333
146,1665,LX,4559,YUL,GVA,Y,0,333
146,1665,UA,5209,YUL,GVA,Y,0,333
146,1678,AC,330,YUL,ZRH,,0,330
146,1678,LX,4559,YUL,ZRH,,0,333
146,1760,AC,330,YUL,PUJ,,0,319
146,1760,TS,1317,YUL,PUJ,,0,310
146,1760,WS,5416,YUL,PUJ,,0,73W
146,1761,TS,1317,YUL,POP,Y,0,738
146,1780,AC,330,YUL,MBJ,,0,319
146,1780,TS,1317,YUL,MBJ,Y,0,738
146,1800,AC,330,YUL,CZM,,0,319
146,1824,AM,321,YUL,MEX,,0,738
146,1836,TS,1317,YUL,PVR,Y,0,738
146,1852,AC,330,YUL,CUN,,0,319
146,1852,TS,1317,YUL,CUN,,0,310330
146,1852,WS,5416,YUL,CUN,,0,73W
146,1897,AC,330,YUL,PAP,,0,763
146,1903,CU,1936,YUL,CYO,,0,320
146,1904,CU,1936,YUL,CMW,,0,320
146,1910,AC,330,YUL,HOG,,0,319
146,1910,CU,1936,YUL,HOG,,0,320
146,1910,TS,1317,YUL,HOG,,0,330
146,1918,AC,330,YUL,SNU,,0,319
146,1918,CU,1936,YUL,SNU,,0,320
146,1918,TS,1317,YUL,SNU,Y,0,738
146,1923,AC,330,YUL,VRA,,0,320
146,1923,TS,1317,YUL,VRA,,0,738310
146,1956,AC,330,YUL,ZSA,,0,319
146,2170,AA,24,YUL,AMM,Y,0,330
146,2170,RJ,4259,YUL,AMM,,0,330
146,2170,US,5265,YUL,AMM,,0,330
146,2241,QR,4091,YUL,DOH,,0,77W
146,2878,AC,330,YUL,FDF,,0,319
146,2881,AC,330,YUL,PTP,,0,319
146,3448,AC,330,YUL,BOS,Y,0,CRJ DH3
146,3448,UA,5209,YUL,BOS,Y,0,CRJ DH3
146,3469,AC,330,YUL,SFO,,0,319
146,3469,UA,5209,YUL,SFO,Y,0,319
146,3484,AC,330,YUL,LAX,,0,319
146,3484,UA,5209,YUL,LAX,Y,0,319
146,3494,AC,330,YUL,EWR,Y,0,CRJ
146,3494,UA,5209,YUL,EWR,Y,0,ERJ CRJ E70
146,3520,AA,24,YUL,DCA,Y,0,CRJ
146,3520,AC,330,YUL,DCA,Y,0,CRJ
146,3520,US,5265,YUL,DCA,Y,0,CRJ
146,3533,AC,330,YUL,FLL,,0,320
146,3533,TS,1317,YUL,FLL,Y,0,310
146,3533,WS,5416,YUL,FLL,,0,73W
146,3550,AC,330,YUL,IAH,Y,0,E70
146,3550,UA,5209,YUL,IAH,Y,0,E70
146,3576,AA,24,YUL,MIA,,0,738
146,3576,US,5265,YUL,MIA,,0,738
146,3576,WS,5416,YUL,MIA,Y,0,738
146,3645,AA,24,YUL,DTW,Y,0,330
146,3645,DL,2009,YUL,DTW,,0,ERJ
146,3645,RJ,4259,YUL,DTW,,0,330
146,3645,US,5265,YUL,DTW,,0,330
146,3670,AA,24,YUL,DFW,,0,738
146,3670,US,5265,YUL,DFW,,0,738
146,3670,WS,5416,YUL,DFW,Y,0,738
146,3682,AF,137,YUL,ATL,Y,0,CR9
146,3682,AM,321,YUL,ATL,Y,0,CR9 CR7
146,3682,DL,2009,YUL,ATL,Y,0,CR9 CR7
146,3697,AA,24,YUL,LGA,Y,0,ERD
146,3697,AC,330,YUL,LGA,,0,E75
146,3697,DL,2009,YUL,LGA,,0,ERJ CR7
146,3697,UA,5209,YUL,LGA,Y,0,E75
146,3697,US,5265,YUL,LGA,,0,ERD
146,3697,WS,5416,YUL,LGA,Y,0,CR7 ERJ
146,3714,AC,330,YUL,IAD,Y,0,CR7 ERJ CRJ
146,3714,UA,5209,YUL,IAD,Y,0,CR7 ERJ CRJ E70
146,3751,AC,330,YUL,DEN,,0,E90
146,3751,UA,5209,YUL,DEN,Y,0,E90
146,3752,AA,24,YUL,PHL,Y,0,CRJ
146,3752,US,5265,YUL,PHL,Y,0,CRJ
146,3797,AA,24,YUL,JFK,Y,0,ERD
146,3797,AY,2350,YUL,JFK,Y,0,ERD
146,3797,AZ,596,YUL,JFK,Y,0,CRJ
146,3797,DL,2009,YUL,JFK,,0,ERJ
146,3797,US,5265,YUL,JFK,,0,ERD
146,3797,WS,5416,YUL,JFK,,0,ERJ CRJ
146,3825,AC,330,YUL,BDL,Y,0,BEH
146,3825,UA,5209,YUL,BDL,Y,0,BEH
146,3830,AA,24,YUL,ORD,Y,0,CRJ
146,3830,AC,330,YUL,ORD,,0,E75
146,3830,EY,2222,YUL,ORD,Y,0,CRJ
146,3830,UA,5209,YUL,ORD,Y,0,ERJ CR7 E75 E70 CRJ
146,3830,US,5265,YUL,ORD,,0,CRJ
146,3830,WS,5416,YUL,ORD,Y,0,CRJ
146,3858,DL,2009,YUL,MSP,Y,0,CR9
146,3858,WS,5416,YUL,MSP,Y,0,CR9
146,3876,AA,24,YUL,CLT,Y,0,CRJ
146,3876,US,5265,YUL,CLT,Y,0,CRJ
146,3877,AC,330,YUL,LAS,,0,763
146,3877,WS,5416,YUL,LAS,,0,73W
146,3878,AC,330,YUL,MCO,,0,319
146,3878,TS,1317,YUL,MCO,,0,330
146,3941,TS,1317,YUL,ATH,,0,330
146,5538,AC,330,YUL,ZBF,Y,0,DH3 DH1
146,5810,AC,330,YUL,AZS,,0,320
146,5852,AC,330,YUL,CCC,,0,319
146,5852,CU,1936,YUL,CCC,,0,320
146,5852,TS,1317,YUL,CCC,Y,0,310
147,29,7F,2354,YUT,YBK,,0,AT4
147,41,MO,502,YUT,YZS,,0,AT4
147,132,MO,502,YUT,YRT,,0,AT4
148,55,5T,1623,YUX,YFB,,0,DH8 BE1
148,55,7F,2354,YUX,YFB,,0,AT4
148,5495,5T,1623,YUX,YGT,,0,BE1 DH8
148,5495,7F,2354,YUX,YGT,,0,AT4
149,146,AC,330,YUY,YUL,Y,0,DH1
149,153,AC,330,YUY,YVO,Y,0,DH1
152,170,5T,1623,YVM,YXP,,0,DH8
152,170,7F,2354,YVM,YXP,,0,AT4
153,146,AC,330,YVO,YUL,Y,0,DH1
153,149,AC,330,YVO,YUY,Y,0,DH1
154,55,7F,2354,YVP,YFB,,0,73M
154,146,7F,2354,YVP,YUL,,0,73M
155,54,5T,1623,YVQ,YEV,,0,73M 733
155,54,7F,2354,YVQ,YEV,,0,73M
155,196,5T,1623,YVQ,YZF,,0,73M 733
155,196,7F,2354,YVQ,YZF,,0,73M
155,4238,HW,2748,YVQ,ZFN,,0,DHT
155,4239,HW,2748,YVQ,YGH,,0,DHT
156,30,8P,3856,YVR,YBL,,0,BE1
156,30,AC,330,YVR,YBL,,1,BEH
156,33,AC,330,YVR,YCD,Y,0,DH3
156,34,AC,330,YVR,YCG,Y,0,DH3
156,49,AC,330,YVR,YEG,,0,E90 320
156,49,JL,2987,YVR,YEG,Y,0,73W
156,49,WS,5416,YVR,YEG,,0,73W 73H 736
156,78,AC,330,YVR,YKA,Y,0,DH3
156,87,4N,341,YVR,YLW,,0,737
156,87,AC,330,YVR,YLW,Y,0,DH3 CRJ
156,87,WS,5416,YVR,YLW,,0,73W DH4
156,90,AC,330,YVR,YMM,Y,0,CRJ
156,100,AC,330,YVR,YOW,,0,320763
156,108,AC,330,YVR,YPR,Y,0,DH3
156,108,BH,2692,YVR,YPR,,0,DH1
156,119,8P,3856,YVR,YQQ,,0,BE1 SF3
156,120,AC,330,YVR,YQR,Y,0,CRJ
156,120,WS,5416,YVR,YQR,,0,73W
156,127,AC,330,YVR,YQZ,,0,BEH
156,146,AC,330,YVR,YUL,,0,333320321
156,146,WS,5416,YVR,YUL,,0,73W
156,160,AC,330,YVR,YWG,,0,E90
156,160,WS,5416,YVR,YWG,,0,736 73W
156,162,8P,3856,YVR,YWL,,0,BE1
156,162,AC,330,YVR,YWL,Y,0,BEH
156,164,8P,3856,YVR,YXC,,0,BE1
156,164,AC,330,YVR,YXC,Y,0,DH3
156,166,AC,330,YVR,YXE,Y,0,CRJ
156,166,WS,5416,YVR,YXE,,0,73W
156,168,AC,330,YVR,YXJ,Y,0,DH4
156,168,WS,5416,YVR,YXJ,,0,DH4
156,172,AC,330,YVR,YXS,Y,0,DH4
156,172,WS,5416,YVR,YXS,,0,73W DH4
156,173,AC,330,YVR,YXT,Y,0,DH3
156,173,BH,2692,YVR,YXT,,0,DH1
156,173,WS,5416,YVR,YXT,,0,DH4
156,176,4N,341,YVR,YXY,,0,737
156,176,AC,330,YVR,YXY,,0,E90
156,178,AC,330,YVR,YYC,,0,E90 319 320
156,178,TS,1317,YVR,YYC,,0,330
156,178,WS,5416,YVR,YYC,,0,73H 73W 736
156,179,AC,330,YVR,YYD,Y,0,DH3
156,179,BH,2692,YVR,YYD,,0,DH1
156,181,AC,330,YVR,YYF,Y,0,DH3
156,184,8P,3856,YVR,YYJ,,0,BE1
156,184,AC,330,YVR,YYJ,Y,0,DH3 DH4
156,184,WS,5416,YVR,YYJ,,0,DH4
156,193,AC,330,YVR,YYZ,,0,320 319 77L 321 77W 763
156,193,PR,3952,YVR,YYZ,,0,773
156,193,WS,5416,YVR,YYZ,,0,73W 73H 736
156,198,AC,330,YVR,YZP,Y,0,DH3
156,200,8P,3856,YVR,YZT,,0,SF3 BE1
156,340,AC,330,YVR,FRA,Y,0,744
156,340,DE,1868,YVR,FRA,,0,767
156,340,LH,3320,YVR,FRA,,0,744
156,346,AC,330,YVR,MUC,Y,0,333
156,346,LH,3320,YVR,MUC,,0,333
156,478,TS,1317,YVR,MAN,,0,330
156,502,TS,1317,YVR,LGW,,0,330
156,507,AA,24,YVR,LHR,Y,0,744
156,507,AC,330,YVR,LHR,,0,77W
156,507,AY,2350,YVR,LHR,Y,0,744
156,507,BA,1355,YVR,LHR,,0,744
156,507,IB,2822,YVR,LHR,Y,0,744
156,507,LH,3320,YVR,LHR,Y,0,77W
156,580,DL,2009,YVR,AMS,Y,0,333
156,580,KL,3090,YVR,AMS,,0,330
156,1824,AC,330,YVR,MEX,,0,319
156,1836,AC,330,YVR,PVR,,0,319
156,1836,TS,1317,YVR,PVR,,0,330
156,1836,WS,5416,YVR,PVR,,0,73W
156,1840,WS,5416,YVR,SJD,,0,73W
156,1852,TS,1317,YVR,CUN,,0,330
156,1852,WS,5416,YVR,CUN,,0,73H
156,2006,AC,330,YVR,AKL,,0,772
156,2006,NZ,345,YVR,AKL,,0,772
156,2276,BR,2091,YVR,TPE,,0,744
156,2276,CI,1756,YVR,TPE,,0,343
156,2279,AA,24,YVR,NRT,,0,787
156,2279,AC,330,YVR,NRT,,0,763
156,2279,JL,2987,YVR,NRT,,0,788
156,2279,NH,324,YVR,NRT,Y,0,763
156,2359,AC,330,YVR,HND,,0,763
156,2359,NH,324,YVR,HND,,0,763
156,2397,PR,3952,YVR,MNL,,0,773
156,3077,AC,330,YVR,HKG,,0,77W
156,3077,CX,1680,YVR,HKG,,0,77W
156,3361,AC,330,YVR,SYD,,0,77L
156,3364,AC,330,YVR,PEK,,0,77W 330
156,3364,CA,751,YVR,PEK,,0,330
156,3370,CZ,1767,YVR,CAN,,0,787
156,3406,AC,330,YVR,PVG,,0,763
156,3406,CA,751,YVR,PVG,Y,0,763
156,3406,MU,1758,YVR,PVG,,0,332
156,3456,AC,330,YVR,OGG,,0,763
156,3456,WS,5416,YVR,OGG,,0,73H
156,3462,AA,24,YVR,PHX,,0,321319
156,3462,US,5265,YVR,PHX,,0,321319
156,3469,AC,330,YVR,SFO,,0,E90 320 319
156,3469,UA,5209,YVR,SFO,,0,320319739738
156,3469,WS,5416,YVR,SFO,,0,73W
156,3484,AA,24,YVR,LAX,,0,737
156,3484,AC,330,YVR,LAX,,0,319
156,3484,AS,439,YVR,LAX,,0,739 734 73J
156,3484,UA,5209,YVR,LAX,Y,0,CR7
156,3484,WS,5416,YVR,LAX,,0,73H 73W
156,3494,AC,330,YVR,EWR,,0,319
156,3494,NH,324,YVR,EWR,,0,319
156,3494,UA,5209,YVR,EWR,Y,0,319
156,3514,WS,5416,YVR,KOA,,0,73H
156,3536,DL,2009,YVR,SLC,Y,0,CR9 CR7
156,3550,UA,5209,YVR,IAH,,0,319 320 73G 739
156,3577,AA,24,YVR,SEA,Y,0,DH4
156,3577,AC,330,YVR,SEA,Y,0,DH3
156,3577,AS,439,YVR,SEA,Y,0,DH4
156,3577,DL,2009,YVR,SEA,Y,0,DH4
156,3577,UA,5209,YVR,SEA,Y,0,DH3
156,3602,WS,5416,YVR,LIH,,0,73H
156,3670,AA,24,YVR,DFW,,0,738
156,3670,US,5265,YVR,DFW,,0,738
156,3670,WS,5416,YVR,DFW,Y,0,738
156,3720,AA,24,YVR,PDX,Y,0,DH4
156,3720,AC,330,YVR,PDX,Y,0,DH3
156,3720,AS,439,YVR,PDX,Y,0,DH4
156,3720,UA,5209,YVR,PDX,Y,0,DH3
156,3728,AC,330,YVR,HNL,,0,763
156,3728,DL,2009,YVR,HNL,Y,0,73H
156,3728,WS,5416,YVR,HNL,,0,73H
156,3751,AC,330,YVR,DEN,Y,0,320 319 CR7 737 739
156,3751,UA,5209,YVR,DEN,,0,320 319 73G 739
156,3797,CX,1680,YVR,JFK,,0,77W
156,3830,AA,24,YVR,ORD,,0,737
156,3830,AC,330,YVR,ORD,Y,0,320319738737
156,3830,DL,2009,YVR,ORD,Y,0,73W
156,3830,UA,5209,YVR,ORD,,0,320 319 738 73G
156,3830,WS,5416,YVR,ORD,,0,73W
156,3839,WS,5416,YVR,PSP,,0,73W
156,3858,DL,2009,YVR,MSP,Y,0,E75
156,3867,DL,2009,YVR,SNA,Y,0,73W
156,3867,WS,5416,YVR,SNA,,0,73W
156,3877,AA,24,YVR,LAS,,0,737
156,3877,AC,330,YVR,LAS,,0,319
156,3877,DL,2009,YVR,LAS,Y,0,73H 73W
156,3877,WS,5416,YVR,LAS,,0,73H 73W
156,3930,AC,330,YVR,ICN,,0,763
156,3930,KE,3163,YVR,ICN,,0,772
156,3930,OZ,28,YVR,ICN,Y,0,763
156,4144,3U,4608,YVR,SHE,,0,330
156,5523,8P,3856,YVR,YPW,,0,BE1 SF3
156,5545,8P,3856,YVR,ZMT,,0,SF3
156,6738,8P,3856,YVR,QBC,,0,BE1
156,8223,8P,3856,YVR,YZZ,,0,SF3 BE1
160,49,AC,330,YWG,YEG,Y,0,CRJ
160,49,KL,3090,YWG,YEG,Y,0,73W
160,49,WS,5416,YWG,YEG,,0,73W 736
160,58,JV,1434,YWG,YFO,,0,SWM
160,58,MO,502,YWG,YFO,,0,FRJ AT4
160,100,AC,330,YWG,YOW,Y,0,CRA
160,100,WS,5416,YWG,YOW,,0,73W
160,115,JV,1434,YWG,YQK,,0,SWM
160,120,AC,330,YWG,YQR,Y,0,CRJ
160,120,WS,5416,YWG,YQR,,0,DH4
160,121,AC,330,YWG,YQT,Y,0,CRJ
160,121,WS,5416,YWG,YQT,,0,73W 736
160,132,5T,1623,YWG,YRT,Y,0,FRJ ATR
160,132,7F,2354,YWG,YRT,,0,73M AT4
160,132,MO,502,YWG,YRT,,0,FRJ AT4
160,141,MO,502,YWG,YTH,,0,AT4 FRJ
160,146,AC,330,YWG,YUL,Y,0,CRA
160,146,KL,3090,YWG,YUL,Y,0,73W
160,146,WS,5416,YWG,YUL,,0,73W
160,156,AC,330,YWG,YVR,,0,E90 320
160,156,WS,5416,YWG,YVR,,0,73W 736
160,166,AC,330,YWG,YXE,Y,0,CRJ
160,166,WS,5416,YWG,YXE,,0,DH4
160,174,WS,5416,YWG,YXU,,0,73W
160,178,AC,330,YWG,YYC,Y,0,CRA
160,178,WS,5416,YWG,YYC,,0,73W
160,187,5T,1623,YWG,YYQ,Y,0,FRJ
160,187,MO,502,YWG,YYQ,,0,AT4 FRJ
160,193,AC,330,YWG,YYZ,,0,E90 320 319
160,193,WS,5416,YWG,YYZ,,0,73W 736
160,3751,AC,330,YWG,DEN,Y,0,ERJ CRJ
160,3751,UA,5209,YWG,DEN,Y,0,ERJ CRJ
160,3830,AC,330,YWG,ORD,Y,0,CRJ ERJ
160,3830,UA,5209,YWG,ORD,Y,0,CRJ ERJ
160,3858,DL,2009,YWG,MSP,Y,0,CR9 CRJ E70
160,3877,WS,5416,YWG,LAS,,0,73W
160,5497,MO,502,YWG,YGX,,0,AT4
160,5524,JV,1434,YWG,YQD,,0,SWM
160,5524,MO,502,YWG,YQD,,0,AT4 FRJ
160,5527,JV,1434,YWG,YRL,,0,SWM
160,5529,MO,502,YWG,YSK,,0,AT4
161,188,AC,330,YWK,YYR,Y,0,BEH
161,192,Q9,11838,YWK,YYY,,0,BEH
161,202,AC,330,YWK,YZV,Y,0,DH1
161,202,Q9,11838,YWK,YZV,,0,BEH
162,127,AC,330,YWL,YQZ,Y,0,BEH
162,156,8P,3856,YWL,YVR,,0,BE1
162,156,AC,330,YWL,YVR,,0,BEH
164,87,8P,3856,YXC,YLW,,0,BE1
164,156,8P,3856,YXC,YVR,,0,BE1
164,156,AC,330,YXC,YVR,Y,0,DH3
164,178,AC,330,YXC,YYC,Y,0,BEH
166,49,AC,330,YXE,YEG,Y,0,DH3
166,49,WS,5416,YXE,YEG,,0,DH4
166,156,AC,330,YXE,YVR,Y,0,CRJ
166,156,WS,5416,YXE,YVR,,0,73W
166,160,AC,330,YXE,YWG,Y,0,CRJ
166,160,WS,5416,YXE,YWG,,0,DH4
166,178,AC,330,YXE,YYC,Y,0,DH4
166,178,WS,5416,YXE,YYC,,0,73W DH4
166,193,AC,330,YXE,YYZ,,0,E90
166,193,WS,5416,YXE,YYZ,,0,73W
166,3751,AC,330,YXE,DEN,Y,0,ERJ
166,3751,UA,5209,YXE,DEN,Y,0,ERJ
166,3830,UA,5209,YXE,ORD,Y,0,ERJ
166,3858,DL,2009,YXE,MSP,Y,0,E75
166,3877,WS,5416,YXE,LAS,,0,73H
167,178,AC,330,YXH,YYC,Y,0,BEH
168,156,AC,330,YXJ,YVR,Y,0,DH4
168,156,WS,5416,YXJ,YVR,,0,DH4
168,178,WS,5416,YXJ,YYC,,0,DH4
169,67,JV,1434,YXL,YHD,,0,SWM
169,121,JV,1434,YXL,YQT,,0,SWM
169,5479,JV,1434,YXL,YAG,,0,SWM
169,5527,JV,1434,YXL,YRL,,0,SWM
170,55,5T,1623,YXP,YFB,,0,DH8
170,55,7F,2354,YXP,YFB,,0,AT4
170,152,5T,1623,YXP,YVM,,0,DH8
170,152,7F,2354,YXP,YVM,,0,AT4
172,156,AC,330,YXS,YVR,Y,0,DH4
172,156,WS,5416,YXS,YVR,,0,DH4 73W
172,178,WS,5416,YXS,YYC,,0,736
173,156,AC,330,YXT,YVR,Y,0,DH3
173,156,BH,2692,YXT,YVR,,0,DH1
173,156,WS,5416,YXT,YVR,,0,DH4
173,179,BH,2692,YXT,YYD,,0,DH1
174,100,AC,330,YXU,YOW,Y,0,DH1
174,160,WS,5416,YXU,YWG,,0,73W
174,178,WS,5416,YXU,YYC,,0,73W
174,193,AC,330,YXU,YYZ,Y,0,DH1 DH4
174,3830,AC,330,YXU,ORD,Y,0,CRJ
174,3830,UA,5209,YXU,ORD,Y,0,CRJ
175,49,WS,5416,YXX,YEG,,0,73W
175,178,WS,5416,YXX,YYC,,0,73W 736
176,87,4N,341,YXY,YLW,,0,737
176,156,4N,341,YXY,YVR,,0,737
176,156,AC,330,YXY,YVR,,0,E90
176,178,4N,341,YXY,YYC,,0,737
176,196,4N,341,YXY,YZF,,0,737
177,133,JV,1434,YYB,YSB,,0,SWM
177,193,AC,330,YYB,YYZ,Y,0,DH1
178,31,WS,5416,YYC,YBR,,0,DH4
178,33,WS,5416,YYC,YCD,,0,DH4
178,34,AC,330,YYC,YCG,Y,0,DH3
178,49,4N,341,YYC,YEG,,0,737
178,49,AC,330,YYC,YEG,Y,0,DH3 CRJ DH4
178,49,KL,3090,YYC,YEG,Y,0,737
178,49,TS,1317,YYC,YEG,,0,330
178,49,WS,5416,YYC,YEG,,0,DH4 73W 736
178,70,WS,5416,YYC,YHM,,0,73W 73H
178,73,WS,5416,YYC,YHZ,,0,73W
178,78,AC,330,YYC,YKA,Y,0,DH3
178,78,WS,5416,YYC,YKA,,0,DH4
